Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
data/IMG/robocam_2020_09_03_08_41_39_812.jpg;0;1;0;2.033882;101.7392;87.35447;1.301199;40.5187;-0.00114654
data/IMG/robocam_2020_09_03_08_41_39_863.jpg;0;1;0;2.063001;101.8024;87.40807;1.302086;40.51193;-0.001160898
data/IMG/robocam_2020_09_03_08_41_39_913.jpg;0;1;0;2.107652;101.899;87.48989;1.303115;40.50082;-0.001158123
data/IMG/robocam_2020_09_03_08_41_39_963.jpg;0;1;0;2.137952;101.9645;87.54542;1.306135;40.49271;-0.001175044
data/IMG/robocam_2020_09_03_08_41_40_012.jpg;0;1;0;2.182069;102.0646;87.63013;1.311557;40.483;-0.001222657
data/IMG/robocam_2020_09_03_08_41_40_063.jpg;0;1;0;2.211704;102.1324;87.68753;1.314017;40.47434;-0.001211824
data/IMG/robocam_2020_09_03_08_41_40_112.jpg;0;1;0;2.255081;102.2357;87.775;1.314443;40.46344;-0.001215934
data/IMG/robocam_2020_09_03_08_41_40_163.jpg;0;1;0;2.285061;102.3058;87.83427;1.315947;40.4552;-0.001226769
data/IMG/robocam_2020_09_03_08_41_40_213.jpg;0;1;0;2.328694;102.4126;87.92461;1.322049;40.4438;-0.001247749
data/IMG/robocam_2020_09_03_08_41_40_263.jpg;0;1;0;2.35772;102.4849;87.98573;1.323897;40.43774;-0.001268299
data/IMG/robocam_2020_09_03_08_41_40_313.jpg;0;1;0;2.401435;102.5951;88.0788;1.325472;40.4248;-0.001266859
data/IMG/robocam_2020_09_03_08_41_40_363.jpg;0;1;0;2.430295;102.6696;88.14178;1.32832;40.41706;-0.00129248
data/IMG/robocam_2020_09_03_08_41_40_414.jpg;0;1;0;2.473479;102.7831;88.23766;1.334351;40.40582;-0.001315328
data/IMG/robocam_2020_09_03_08_41_40_463.jpg;0;1;0;2.502205;102.8599;88.30244;1.334899;40.39968;-0.001327391
data/IMG/robocam_2020_09_03_08_41_40_512.jpg;0;1;0;2.545461;102.9766;88.40098;1.333278;40.38646;-0.001308122
data/IMG/robocam_2020_09_03_08_41_40_563.jpg;0;1;0;2.573997;103.0556;88.46758;1.333673;40.37839;-0.0013054
data/IMG/robocam_2020_09_03_08_41_40_613.jpg;0;1;0;2.61667;103.1757;88.56887;1.336298;40.36637;-0.001315543
data/IMG/robocam_2020_09_03_08_41_40_663.jpg;0;1;0;2.645042;103.2569;88.63731;1.339102;40.35833;-0.001332037
data/IMG/robocam_2020_09_03_08_41_40_713.jpg;0;1;0;2.687493;103.3804;88.74133;1.344105;40.3463;-0.001355152
